,name,album,artist,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
662,Treacherous,Red (Deluxe Edition),Taylor Swift,2012-10-22,240773,64,0.101,0.705,0.621,4.3e-06,0.147,-8.086,0.0334,109.993,4
663,I Knew You Were Trouble.,Red (Deluxe Edition),Taylor Swift,2012-10-22,217973,64,0.00454,0.622,0.469,2.25e-06,0.0398,-6.798,0.0363,77.019,4
664,All Too Well,Red (Deluxe Edition),Taylor Swift,2012-10-22,327893,75,0.0382,0.602,0.609,0.0002,0.127,-7.803,0.0243,93.06,4
665,22,Red (Deluxe Edition),Taylor Swift,2012-10-22,230133,65,0.00215,0.658,0.729,0.0013,0.0752,-6.561,0.0378,104.007,4
666,I Almost Do,Red (Deluxe Edition),Taylor Swift,2012-10-22,242573,63,0.0173,0.567,0.481,4.13e-05,0.182,-7.357,0.027,145.865,4
667,We Are Never Ever Getting Back Together,Red (Deluxe Edition),Taylor Swift,2012-10-22,191880,63,0.00957,0.628,0.676,2.65e-05,0.102,-5.911,0.0916,85.984,4
668,Stay Stay Stay,Red (Deluxe Edition),Taylor Swift,2012-10-22,204826,63,0.307,0.729,0.748,1.29e-06,0.09,-6.67,0.0245,99.981,4
669,The Last Time,Red (Deluxe Edition),Taylor Swift,2012-10-22,298293,63,0.035,0.505,0.443,3.15e-06,0.0921,-7.039,0.0276,94.069,4
670,Holy Ground,Red (Deluxe Edition),Taylor Swift,2012-10-22,201853,63,0.0162,0.627,0.816,0.00208,0.0966,-6.698,0.0774,157.043,4
671,Sad Beautiful Tragic,Red (Deluxe Edition),Taylor Swift,2012-10-22,283680,61,0.632,0.624,0.34,0.0337,0.121,-12.411,0.029,129.987,3
672,The Lucky One,Red (Deluxe Edition),Taylor Swift,2012-10-22,240133,62,0.0371,0.706,0.499,0.0,0.132,-7.675,0.0369,117.937,4
673,Everything Has Changed,Red (Deluxe Edition),Taylor Swift,2012-10-22,243933,62,0.36,0.624,0.458,3.89e-06,0.303,-6.755,0.0287,80.017,4
674,Starlight,Red (Deluxe Edition),Taylor Swift,2012-10-22,217826,61,0.0213,0.649,0.777,0.000335,0.221,-5.804,0.0406,126.018,4
675,Begin Again,Red (Deluxe Edition),Taylor Swift,2012-10-22,237613,62,0.199,0.53,0.526,3.52e-06,0.232,-8.349,0.0263,79.025,4
676,The Moment I Knew,Red (Deluxe Edition),Taylor Swift,2012-10-22,285560,61,0.187,0.62,0.506,1.47e-05,0.102,-7.327,0.0312,126.015,4
677,Come Back...Be Here,Red (Deluxe Edition),Taylor Swift,2012-10-22,222706,64,0.00471,0.483,0.548,2.01e-06,0.0997,-6.291,0.0254,79.926,4
678,Girl At Home,Red (Deluxe Edition),Taylor Swift,2012-10-22,220320,59,0.272,0.733,0.59,0.0,0.136,-5.86,0.0284,125.048,4
679,Treacherous - Original Demo Recording,Red (Deluxe Edition),Taylor Swift,2012-10-22,239720,57,0.175,0.828,0.64,6.14e-05,0.0996,-8.248,0.0355,109.993,4
680,Red - Original Demo Recording,Red (Deluxe Edition),Taylor Swift,2012-10-22,226280,57,0.113,0.678,0.902,0.000235,0.0722,-4.659,0.0358,124.998,4
681,State Of Grace - Acoustic,Red (Deluxe Edition),Taylor Swift,2012-10-22,323080,59,0.664,0.626,0.118,0.000169,0.127,-15.91,0.0305,105.597,4
682,State Of Grace - Commentary,Red (Big Machine Radio Release Special),Taylor Swift,2012-10-22,90440,27,0.821,0.69,0.364,0.0,0.14,-11.709,0.912,88.084,1
683,State Of Grace,Red (Big Machine Radio Release Special),Taylor Swift,2012-10-22,295720,35,0.000197,0.588,0.825,0.00138,0.0884,-5.882,0.0328,129.968,4
684,Red - Commentary,Red (Big Machine Radio Release Special),Taylor Swift,2012-10-22,64442,26,0.719,0.754,0.266,0.0,0.137,-11.695,0.879,92.483,1
685,Red,Red (Big Machine Radio Release Special),Taylor Swift,2012-10-22,223093,65,0.0773,0.602,0.896,8.87e-05,0.0911,-4.267,0.0437,124.978,4
686,Treacherous - Commentary,Red (Big Machine Radio Release Special),Taylor Swift,2012-10-22,55288,26,0.7,0.634,0.357,0.0,0.185,-12.868,0.956,173.317,3
687,Treacherous,Red (Big Machine Radio Release Special),Taylor Swift,2012-10-22,242760,33,0.101,0.704,0.621,4.3e-06,0.14,-8.086,0.0334,109.995,4
688,I Knew You Were Trouble. - Commentary,Red (Big Machine Radio Release Special),Taylor Swift,2012-10-22,67355,26,0.86,0.679,0.35,0.0,0.101,-11.252,0.889,87.576,4
689,I Knew You Were Trouble.,Red (Big Machine Radio Release Special),Taylor Swift,2012-10-22,219720,78,0.00454,0.622,0.469,2.25e-06,0.0335,-6.798,0.0363,77.019,4
690,All Too Well - Commentary,Red (Big Machine Radio Release Special),Taylor Swift,2012-10-22,45862,27,0.841,0.806,0.362,0.0,0.151,-12.527,0.926,123.849,4
691,All Too Well,Red (Big Machine Radio Release Special),Taylor Swift,2012-10-22,329160,44,0.0382,0.602,0.609,0.0002,0.128,-7.803,0.0243,93.06,4
692,22 - Commentary,Red (Big Machine Radio Release Special),Taylor Swift,2012-10-22,63016,26,0.775,0.757,0.367,0.0,0.127,-10.56,0.919,133.933,3
693,22,Red (Big Machine Radio Release Special),Taylor Swift,2012-10-22,232120,72,0.00215,0.661,0.729,0.0013,0.0477,-6.561,0.0376,103.987,4
694,I Almost Do - Commentary,Red (Big Machine Radio Release Special),Taylor Swift,2012-10-22,52625,25,0.845,0.766,0.232,0.0,0.129,-11.455,0.805,95.101,4
695,I Almost Do,Red (Big Machine Radio Release Special),Taylor Swift,2012-10-22,244560,36,0.0173,0.567,0.481,4.13e-05,0.182,-7.357,0.027,145.865,4
696,We Are Never Ever Getting Back Together - Commentary,Red (Big Machine Radio Release Special),Taylor Swift,2012-10-22,106042,26,0.811,0.701,0.312,0.0,0.131,-11.818,0.934,68.151,4
697,We Are Never Ever Getting Back Together,Red (Big Machine Radio Release Special),Taylor Swift,2012-10-22,193146,77,0.00957,0.628,0.676,2.65e-05,0.121,-5.911,0.0916,85.984,4
698,Stay Stay Stay - Commentary,Red (Big Machine Radio Release Special),Taylor Swift,2012-10-22,119456,26,0.785,0.729,0.281,0.0,0.153,-11.491,0.919,77.449,3
699,Stay Stay Stay,Red (Big Machine Radio Release Special),Taylor Swift,2012-10-22,205853,34,0.307,0.729,0.748,1.29e-06,0.0962,-6.67,0.0245,99.981,4
700,The Last Time - Commentary,Red (Big Machine Radio Release Special),Taylor Swift,2012-10-22,87473,24,0.819,0.745,0.371,0.0,0.124,-12.403,0.951,94.766,4
701,The Last Time,Red (Big Machine Radio Release Special),Taylor Swift,2012-10-22,299013,35,0.035,0.505,0.443,3.15e-06,0.0906,-7.039,0.0276,94.069,4
702,Holy Ground - Commentary,Red (Big Machine Radio Release Special),Taylor Swift,2012-10-22,79998,24,0.86,0.756,0.297,0.0,0.181,-13.778,0.957,87.227,3
703,Holy Ground,Red (Big Machine Radio Release Special),Taylor Swift,2012-10-22,202960,34,0.0162,0.627,0.816,0.00208,0.0965,-6.698,0.0774,157.043,4
704,Sad Beautiful Tragic - Commentary,Red (Big Machine Radio Release Special),Taylor Swift,2012-10-22,61613,24,0.794,0.747,0.413,0.0,0.175,-12.898,0.953,84.382,4
705,Sad Beautiful Tragic,Red (Big Machine Radio Release Special),Taylor Swift,2012-10-22,284866,33,0.632,0.624,0.34,0.0337,0.0805,-12.411,0.029,129.987,3
706,The Lucky One - Commentary,Red (Big Machine Radio Release Special),Taylor Swift,2012-10-22,73455,24,0.736,0.668,0.329,0.0,0.143,-12.858,0.954,78.286,1
707,The Lucky One,Red (Big Machine Radio Release Special),Taylor Swift,2012-10-22,240266,33,0.0371,0.706,0.499,0.0,0.132,-7.675,0.0369,117.937,4
708,Everything Has Changed - Commentary,Red (Big Machine Radio Release Special),Taylor Swift,2012-10-22,57768,24,0.718,0.785,0.306,0.0,0.242,-13.125,0.896,101.873,3
709,Everything Has Changed,Red (Big Machine Radio Release Special),Taylor Swift,2012-10-22,245413,68,0.36,0.624,0.458,3.89e-06,0.311,-6.755,0.0287,80.016,4
710,Starlight - Commentary,Red (Big Machine Radio Release Special),Taylor Swift,2012-10-22,52709,24,0.809,0.707,0.315,0.0,0.2,-11.719,0.927,134.89,5
711,Starlight,Red (Big Machine Radio Release Special),Taylor Swift,2012-10-22,220600,33,0.0213,0.649,0.777,0.000335,0.21,-5.804,0.0406,126.018,4
712,Begin Again - Commentary,Red (Big Machine Radio Release Special),Taylor Swift,2012-10-22,65305,24,0.709,0.677,0.286,0.0,0.141,-12.23,0.934,95.371,4
713,Begin Again,Red (Big Machine Radio Release Special),Taylor Swift,2012-10-22,239426,60,0.199,0.53,0.526,3.52e-06,0.14,-8.349,0.0263,79.025,4
714,State Of Grace - Karaoke Version,Red (Karaoke Version),Taylor Swift,2012-10-22,298070,0,3.3e-05,0.545,0.886,0.885,0.0888,-7.44,0.0358,129.986,4
715,Red - Karaoke Version,Red (Karaoke Version),Taylor Swift,2012-10-22,223698,0,0.00174,0.611,0.871,0.369,0.0914,-6.24,0.0313,124.997,4
716,Treacherous - Karaoke Version,Red (Karaoke Version),Taylor Swift,2012-10-22,243643,0,0.00516,0.685,0.645,0.46,0.129,-10.147,0.026,110.015,4
717,I Knew You Were Trouble. - Karaoke Version,Red (Karaoke Version),Taylor Swift,2012-10-22,220852,1,0.000886,0.686,0.353,0.0694,0.0456,-8.935,0.0466,77.018,4
718,All Too Well - Karaoke Version,Red (Karaoke Version),Taylor Swift,2012-10-22,330766,0,0.00669,0.597,0.64,0.745,0.148,-10.02,0.0281,93.004,4
719,22 - Karaoke Version,Red (Karaoke Version),Taylor Swift,2012-10-22,233003,0,7.89e-05,0.619,0.693,0.739,0.0621,-8.138,0.0325,103.998,4
720,I Almost Do - Karaoke Version,Red (Karaoke Version),Taylor Swift,2012-10-22,245451,0,0.0144,0.576,0.493,0.704,0.148,-9.318,0.0306,146.065,4
721,We Are Never Ever Getting Back Together - Karaoke Version,Red (Karaoke Version),Taylor Swift,2012-10-22,194706,0,0.000137,0.59,0.574,0.716,0.0483,-8.42,0.0375,85.977,4
722,Stay Stay Stay - Karaoke Version,Red (Karaoke Version),Taylor Swift,2012-10-22,207693,0,0.167,0.625,0.823,0.431,0.102,-8.443,0.0326,99.991,4
723,The Last Time - Karaoke Version,Red (Karaoke Version),Taylor Swift,2012-10-22,301172,0,0.00167,0.462,0.418,0.696,0.102,-9.971,0.0328,94.009,4
724,Holy Ground - Karaoke Version,Red (Karaoke Version),Taylor Swift,2012-10-22,204688,0,0.0028,0.628,0.767,0.743,0.0892,-8.401,0.0492,157.03,4
725,Sad Beautiful Tragic - Karaoke Version,Red (Karaoke Version),Taylor Swift,2012-10-22,286552,0,0.611,0.668,0.359,0.802,0.078,-13.971,0.0322,129.997,3
726,The Lucky One - Karaoke Version,Red (Karaoke Version),Taylor Swift,2012-10-22,242951,0,0.00856,0.83,0.399,0.761,0.194,-10.846,0.0549,117.981,4
727,Everything Has Changed - Karaoke Version,Red (Karaoke Version),Taylor Swift,2012-10-22,246807,0,0.123,0.578,0.476,0.746,0.345,-10.418,0.065,79.987,4
728,Starlight - Karaoke Version,Red (Karaoke Version),Taylor Swift,2012-10-22,220645,0,0.000686,0.606,0.668,0.835,0.238,-7.887,0.0302,126.023,4
729,Begin Again - Karaoke Version,Red (Karaoke Version),Taylor Swift,2012-10-22,237600,0,0.0564,0.456,0.537,0.918,0.111,-10.591,0.0282,78.981,4
730,State Of Grace - Karaoke Version,Red,Taylor Swift,2012-10-22,298070,14,3.3e-05,0.545,0.886,0.885,0.0888,-7.44,0.0358,129.986,4
731,Red - Karaoke Version,Red,Taylor Swift,2012-10-22,223698,16,0.00174,0.611,0.871,0.369,0.0914,-6.24,0.0313,124.997,4
732,Treacherous - Karaoke Version,Red,Taylor Swift,2012-10-22,243643,11,0.00516,0.685,0.645,0.46,0.129,-10.147,0.026,110.015,4
733,I Knew You Were Trouble. - Karaoke Version,Red,Taylor Swift,2012-10-22,220852,16,0.000886,0.686,0.353,0.0694,0.0456,-8.935,0.0466,77.018,4
734,All Too Well - Karaoke Version,Red,Taylor Swift,2012-10-22,330766,20,0.00669,0.597,0.64,0.745,0.148,-10.02,0.0281,93.004,4
735,22 - Karaoke Version,Red,Taylor Swift,2012-10-22,233003,12,7.89e-05,0.619,0.693,0.739,0.0621,-8.138,0.0325,103.998,4
736,I Almost Do - Karaoke Version,Red,Taylor Swift,2012-10-22,245451,9,0.0144,0.576,0.493,0.704,0.148,-9.318,0.0306,146.065,4
737,We Are Never Ever Getting Back Together - Karaoke Version,Red,Taylor Swift,2012-10-22,194706,13,0.000137,0.59,0.574,0.716,0.0483,-8.42,0.0375,85.977,4
738,Stay Stay Stay - Karaoke Version,Red,Taylor Swift,2012-10-22,207693,9,0.167,0.625,0.823,0.431,0.102,-8.443,0.0326,99.991,4
739,The Last Time - Karaoke Version,Red,Taylor Swift,2012-10-22,301172,9,0.00167,0.462,0.418,0.696,0.102,-9.971,0.0328,94.009,4
740,Holy Ground - Karaoke Version,Red,Taylor Swift,2012-10-22,204688,10,0.0028,0.628,0.767,0.743,0.0892,-8.401,0.0492,157.03,4
741,Sad Beautiful Tragic - Karaoke Version,Red,Taylor Swift,2012-10-22,286552,8,0.611,0.668,0.359,0.802,0.078,-13.971,0.0322,129.997,3
742,The Lucky One - Karaoke Version,Red,Taylor Swift,2012-10-22,242951,8,0.00856,0.83,0.399,0.761,0.194,-10.846,0.0549,117.981,4
743,Everything Has Changed - Karaoke Version,Red,Taylor Swift,2012-10-22,246807,9,0.123,0.578,0.476,0.746,0.345,-10.418,0.065,79.987,4
744,Starlight - Karaoke Version,Red,Taylor Swift,2012-10-22,220645,7,0.000686,0.606,0.668,0.835,0.238,-7.887,0.0302,126.023,4
745,Begin Again - Karaoke Version,Red,Taylor Swift,2012-10-22,237600,11,0.0564,0.456,0.537,0.918,0.111,-10.591,0.0282,78.981,4
746,State Of Grace - Instrumental With Background Vocals,Taylor Swift Karaoke: Red,Taylor Swift,2012-10-22,295186,11,3.3e-05,0.545,0.886,0.885,0.0891,-7.44,0.0358,129.986,4
747,Red - Instrumental With Background Vocals,Taylor Swift Karaoke: Red,Taylor Swift,2012-10-22,220826,14,0.00137,0.612,0.871,0.374,0.0913,-6.269,0.0304,124.989,4
748,Treacherous - Instrumental With Background Vocals,Taylor Swift Karaoke: Red,Taylor Swift,2012-10-22,240773,10,0.00531,0.689,0.631,0.495,0.129,-10.183,0.0258,110.04,4
749,I Knew You Were Trouble. - Instrumental With Background Vocals,Taylor Swift Karaoke: Red,Taylor Swift,2012-10-22,217973,14,0.000588,0.688,0.353,0.0334,0.0481,-8.936,0.0468,77.001,4
750,All Too Well - Instrumental With Background Vocals,Taylor Swift Karaoke: Red,Taylor Swift,2012-10-22,327893,21,0.00578,0.599,0.64,0.74,0.134,-10.061,0.0284,93.014,4
751,22 - Instrumental With Background Vocals,Taylor Swift Karaoke: Red,Taylor Swift,2012-10-22,230133,10,9.27e-05,0.622,0.691,0.781,0.0603,-8.139,0.0319,103.989,4
752,I Almost Do - Instrumental With Background Vocals,Taylor Swift Karaoke: Red,Taylor Swift,2012-10-22,242573,9,0.0145,0.578,0.495,0.711,0.148,-9.351,0.0304,146.034,4
753,We Are Never Ever Getting Back Together - Instrumental With Background Vocals,Taylor Swift Karaoke: Red,Taylor Swift,2012-10-22,191880,11,0.000123,0.597,0.589,0.753,0.0625,-8.535,0.0389,86.005,4
754,Stay Stay Stay - Instrumental With Background Vocals,Taylor Swift Karaoke: Red,Taylor Swift,2012-10-22,204826,8,0.158,0.629,0.825,0.44,0.0918,-8.462,0.032,100.002,4
755,The Last Time - Instrumental With Background Vocals,Taylor Swift Karaoke: Red,Taylor Swift,2012-10-22,298293,7,0.00147,0.459,0.409,0.688,0.103,-10.032,0.0323,94.015,4
756,Holy Ground - Instrumental With Background Vocals,Taylor Swift Karaoke: Red,Taylor Swift,2012-10-22,201853,9,0.00384,0.629,0.757,0.745,0.0864,-8.366,0.0512,157.02,4
757,Sad Beautiful Tragic - Instrumental With Background Vocals,Taylor Swift Karaoke: Red,Taylor Swift,2012-10-22,283680,7,0.629,0.668,0.356,0.806,0.123,-13.96,0.0331,129.965,3
758,The Lucky One - Instrumental With Background Vocals,Taylor Swift Karaoke: Red,Taylor Swift,2012-10-22,240133,7,0.0104,0.831,0.4,0.697,0.123,-10.782,0.0487,117.99,4
759,Everything Has Changed - Instrumental With Background Vocals,Taylor Swift Karaoke: Red,Taylor Swift,2012-10-22,243933,8,0.124,0.581,0.469,0.757,0.366,-10.42,0.0621,80.048,4
760,Starlight - Instrumental With Background Vocals,Taylor Swift Karaoke: Red,Taylor Swift,2012-10-22,217826,6,0.000825,0.609,0.652,0.88,0.262,-7.972,0.0303,126.025,4
761,Begin Again - Instrumental With Background Vocals,Taylor Swift Karaoke: Red,Taylor Swift,2012-10-22,237613,10,0.067,0.459,0.526,0.912,0.103,-10.566,0.0281,78.966,4
762,Mine - POP Mix,Speak Now (Japanese Version),Taylor Swift,2010-10-25,230546,34,0.00461,0.696,0.768,1.21e-06,0.101,-3.863,0.0308,121.05,4
763,Sparks Fly,Speak Now (Japanese Version),Taylor Swift,2010-10-25,260946,18,0.0387,0.608,0.785,0.0,0.158,-2.976,0.0311,114.985,4
764,Back To December,Speak Now (Japanese Version),Taylor Swift,2010-10-25,293040,14,0.0202,0.517,0.606,0.0,0.324,-5.797,0.0289,141.929,4
765,Speak Now,Speak Now (Japanese Version),Taylor Swift,2010-10-25,240773,16,0.101,0.708,0.601,0.0,0.0979,-3.75,0.0306,118.962,4
766,Dear John,Speak Now (Japanese Version),Taylor Swift,2010-10-25,403933,10,0.183,0.583,0.468,1.65e-06,0.111,-5.378,0.0278,119.375,3
767,Mean,Speak Now (Japanese Version),Taylor Swift,2010-10-25,237746,16,0.445,0.57,0.747,0.0,0.219,-3.978,0.0426,164.004,4
768,The Story Of Us,Speak Now (Japanese Version),Taylor Swift,2010-10-25,265680,14,0.000315,0.575,0.855,0.00161,0.0419,-4.827,0.0467,139.92,4
769,Never Grow Up,Speak Now (Japanese Version),Taylor Swift,2010-10-25,290480,10,0.829,0.715,0.308,0.0,0.16,-8.829,0.0305,124.899,4
770,Enchanted,Speak Now (Japanese Version),Taylor Swift,2010-10-25,352200,15,0.0716,0.535,0.618,0.000388,0.169,-3.913,0.0273,81.975,4
771,Better Than Revenge,Speak Now (Japanese Version),Taylor Swift,2010-10-25,217173,11,0.0167,0.519,0.917,2.06e-05,0.359,-3.185,0.0887,145.882,4
772,Innocent,Speak Now (Japanese Version),Taylor Swift,2010-10-25,302266,8,0.202,0.553,0.604,0.0,0.125,-5.295,0.0258,133.989,4
773,Haunted,Speak Now (Japanese Version),Taylor Swift,2010-10-25,242093,10,0.0769,0.434,0.944,0.0,0.151,-2.641,0.0581,162.02,4
774,Last Kiss,Speak Now (Japanese Version),Taylor Swift,2010-10-25,367146,9,0.581,0.359,0.329,3.75e-05,0.0979,-9.531,0.0293,84.358,3
775,Long Live,Speak Now (Japanese Version),Taylor Swift,2010-10-25,317960,12,0.0426,0.412,0.682,7.47e-05,0.106,-4.319,0.0339,203.959,4
776,Back To December,Speak Now (Japanese Version),Taylor Swift,2010-10-25,293040,9,0.113,0.525,0.676,0.0,0.294,-4.684,0.0294,141.95,4
777,The Story Of Us,Speak Now (Japanese Version),Taylor Swift,2010-10-25,266480,9,0.00487,0.546,0.809,0.000372,0.0437,-3.621,0.041,139.91,4
778,Sparks Fly - Live/2011,Speak Now World Tour Live,Taylor Swift,2010-10-25,336826,47,0.00917,0.455,0.783,0.0,0.918,-5.184,0.0393,114.981,4
779,Mine - Live/2011,Speak Now World Tour Live,Taylor Swift,2010-10-25,259279,45,0.00233,0.496,0.852,0.0,0.554,-4.775,0.0373,120.969,4
780,The Story Of Us - Live,Speak Now World Tour Live,Taylor Swift,2010-10-25,290520,46,0.00048,0.419,0.908,0.0,0.815,-5.156,0.0651,139.813,4
781,Mean - Live/2011,Speak Now World Tour Live,Taylor Swift,2010-10-25,246373,45,0.154,0.429,0.915,0.0,0.693,-4.373,0.069,163.752,4
782,Ours - Live/2011,Speak Now World Tour Live,Taylor Swift,2010-10-25,245973,44,0.715,0.421,0.355,0.0,0.867,-10.21,0.0298,77.769,4
783,Back To December/Apologize/You're Not Sorry - Live/2011/Medley,Speak Now World Tour Live,Taylor Swift,2010-10-25,362826,48,0.155,0.374,0.516,0.0,0.795,-8.745,0.0294,142.057,4
784,Better Than Revenge - Live/2011,Speak Now World Tour Live,Taylor Swift,2010-10-25,344573,45,0.00306,0.445,0.887,2.67e-05,0.931,-5.629,0.0768,145.954,4
785,Speak Now - Live/2011,Speak Now World Tour Live,Taylor Swift,2010-10-25,248146,45,0.0636,0.615,0.694,1.28e-06,0.83,-5.251,0.0318,118.876,4
786,Last Kiss - Live/2011,Speak Now World Tour Live,Taylor Swift,2010-10-25,369066,45,0.205,0.427,0.395,8.73e-06,0.701,-12.551,0.0291,79.517,3
787,Drops Of Jupiter - Live/2011,Speak Now World Tour Live,Taylor Swift,2010-10-25,315173,50,0.806,0.374,0.504,0.0,0.76,-8.407,0.0392,109.025,5
788,Bette Davis Eyes - Live/2011,Speak Now World Tour Live,Taylor Swift,2010-10-25,189146,46,0.713,0.327,0.488,0.0,0.837,-9.287,0.0322,104.46,4
789,I Want You Back - Live/2011,Speak Now World Tour Live,Taylor Swift,2010-10-25,83253,44,0.794,0.536,0.512,0.000122,0.497,-6.794,0.0341,97.397,4
790,Dear John - Live/2011,Speak Now World Tour Live,Taylor Swift,2010-10-25,404680,45,0.0157,0.521,0.386,0.0,0.884,-8.784,0.0301,119.518,3
791,Enchanted - Live/2011,Speak Now World Tour Live,Taylor Swift,2010-10-25,389213,48,0.0747,0.34,0.663,2.34e-06,0.563,-5.597,0.0331,163.678,4
792,Haunted - Live/2011,Speak Now World Tour Live,Taylor Swift,2010-10-25,292426,44,0.0245,0.338,0.818,0.0,0.889,-7.495,0.0496,162.157,4
793,Long Live - Live/2011,Speak Now World Tour Live,Taylor Swift,2010-10-25,376466,45,0.0053,0.544,0.728,0.0,0.865,-5.838,0.0282,101.939,4
794,Mine,Speak Now,Taylor Swift,2010-10-25,230706,67,0.00265,0.624,0.757,1.87e-06,0.189,-2.94,0.0296,121.07,4
795,Sparks Fly,Speak Now,Taylor Swift,2010-10-25,260933,65,0.0396,0.605,0.787,1.42e-06,0.163,-3.002,0.0308,114.987,4
796,Back To December,Speak Now,Taylor Swift,2010-10-25,293026,68,0.117,0.529,0.67,0.0,0.334,-4.663,0.0303,141.893,4
797,Speak Now,Speak Now,Taylor Swift,2010-10-25,240760,61,0.095,0.709,0.599,0.0,0.0973,-3.734,0.0304,118.975,4
798,Dear John,Speak Now,Taylor Swift,2010-10-25,403920,59,0.166,0.589,0.47,1.45e-06,0.112,-5.32,0.028,119.386,3
799,Mean,Speak Now,Taylor Swift,2010-10-25,237733,66,0.452,0.568,0.761,0.0,0.217,-3.987,0.0459,163.974,4
800,The Story Of Us,Speak Now,Taylor Swift,2010-10-25,265666,64,0.00478,0.543,0.818,0.000368,0.0357,-3.611,0.0398,139.898,4
801,Never Grow Up,Speak Now,Taylor Swift,2010-10-25,290466,57,0.819,0.714,0.305,0.0,0.174,-8.837,0.0305,124.91,4
802,Enchanted,Speak Now,Taylor Swift,2010-10-25,352186,77,0.0739,0.455,0.623,0.000424,0.146,-3.878,0.0288,163.893,4
803,Better Than Revenge,Speak Now,Taylor Swift,2010-10-25,217160,61,0.0139,0.516,0.917,6.37e-06,0.36,-3.186,0.0827,145.821,4
804,Innocent,Speak Now,Taylor Swift,2010-10-25,302253,55,0.186,0.552,0.608,0.0,0.125,-5.29,0.0259,134.05,4
805,Haunted,Speak Now,Taylor Swift,2010-10-25,242080,58,0.0826,0.436,0.95,1.08e-06,0.149,-2.627,0.057,162.088,4
806,Last Kiss,Speak Now,Taylor Swift,2010-10-25,367133,59,0.57,0.371,0.341,3.09e-05,0.101,-9.475,0.0319,89.038,1
807,Long Live,Speak Now,Taylor Swift,2010-10-25,317946,57,0.036,0.418,0.68,7.59e-05,0.108,-4.3,0.0346,204.125,4
808,Mine - Commentary,Speak Now (Big Machine Radio Release Special),Taylor Swift,2010-10-25,97959,20,0.705,0.687,0.242,0.0,0.215,-14.234,0.933,66.869,4
